Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Iain G. Foulds,https://x.com/FouldsIain,FouldsIain,True,2023-01-02 18:01:47+00:00,False,"… Electric vehicles lose 40% of their power at -20C.
… Therefore, electric vehicles are a non-starter in Canada.
… End of discussion. https://t.co/RTFD1lRyp3",1609973243846479873,6,54,138,3825,0,https://pbs.twimg.com/media/FlfGIXXagAMgpCo.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Kareem,https://x.com/kareemxt_,kareemxt_,False,2023-01-02 19:45:45+00:00,False,I love my electric vehicles ⚡️🥰 https://t.co/gEFzPru5Z6,1609999408384430081,4,9,152,8580,1,https://pbs.twimg.com/media/Flfd7PKWIAEvEhc.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",CTV News,https://x.com/CTVNews,CTVNews,True,2023-01-02 14:50:25+00:00,False,"How different electric vehicles perform in cold weather, according to one analysis https://t.co/sI5PopCfsk https://t.co/XDVp6q6YNV",1609925085376167937,45,9,21,61400,6,https://pbs.twimg.com/media/FleaVV_WYA0FL1W.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Skill-Lync,https://x.com/Skill_Lync,Skill_Lync,False,2023-01-02 15:30:00+00:00,False,"Watch a #free certified crash course on Electric Vehicles: 

Learn about the Battery Management System and other complex constituents of an #Electricvehicle battery by watching our free EV #CrashCourse and get a #certificate from Skill-Lync at the end of the course. https://t.co/eAgp8wT6GG",1609935043912237058,0,1,0,129,0,https://pbs.twimg.com/ext_tw_video_thumb/1609912352278999040/pu/img/cq_8hW061NN2y1AH.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Queen Isabella,https://x.com/MaldonDonmal,MaldonDonmal,True,2023-01-02 11:48:03+00:00,False,Hey 🤡🤡Joey. Can You Imagine 150 Million Electric Vehicles On The Road  🤡🤡 Joey Woke The Joke 🤡🤡 https://t.co/pG2TcMGFQu,1609879191394177025,15,441,574,18135,4,https://pbs.twimg.com/media/Fldwl1KWYAEqiMs.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Tim Echols,https://x.com/timechols,timechols,True,2023-01-02 21:26:39+00:00,False,"Between 1865 &amp; 1873, the US laid 35,000 miles of railroad tracks.  States weren't prepared for such a fundamental shift in the US economy.  The same is true for the impact electric vehicles will have over the next decade, I believe.  What do you think are EVs biggest challenges? https://t.co/9SUExQV6Xh",1610024799924895744,52,14,69,16787,3,https://pbs.twimg.com/media/Flf0cO_XEAEyEZz.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",DonKeiller,https://x.com/KeillerDon,KeillerDon,False,2023-01-02 22:16:35+00:00,False,"Aren’t electric vehicles wonderful?
#GreatReset #ClimateScam 
https://t.co/hIuEAo5IlZ https://t.co/F3LOHF9bfH",1610037366852579329,4,4,13,1506,0,https://pbs.twimg.com/media/FlgAc2GWAAMu9oP.jpg;https://pbs.twimg.com/media/FlgAc2GWAAI5OpP.jpg;https://pbs.twimg.com/media/FlgAc2HXEAA1fVR.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",danpallotta,https://x.com/danpallotta,danpallotta,True,2023-01-02 18:45:16+00:00,False,"“Even with big breakthroughs in battery technology, electric vehicles will probably never be a practical solution for things like 18-wheelers.” Bill Gates https://t.co/G0tzCngLs5",1609984186643001344,0,0,1,434,0,https://pbs.twimg.com/amplify_video_thumb/1609758761727709186/img/D_MNU1sEdOBi6wk_.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Alaturka News,https://x.com/alaturkanews,alaturkanews,False,2023-01-02 20:33:10+00:00,False,New tax credits sparking interest in electric vehicles https://t.co/zjMQ1LRSHw https://t.co/fOqbaj4S06,1610011337643667457,0,0,0,4,0,https://pbs.twimg.com/media/Flfox28aUAESrSm.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-02 15:52:23+00:00,False,FF 91 Futurist Coming To CES In January 2023 - https://t.co/Kwco1j5kkq https://t.co/knjcPaVmqE,1609940679467339777,0,0,1,162,0,https://pbs.twimg.com/media/Fleog5PaYAghve1.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-02 19:27:26+00:00,False,"Tesla Delivers Record-Setting 405,278 Cars In Q4 2022, 1.3 Million In All Of 2022 https://t.co/Ama2XlUxWP https://t.co/BKW5hw6ant",1609994798559277056,0,0,2,338,0,https://pbs.twimg.com/media/FlfZvEtaAAAzm7G.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Forth,https://x.com/ForthMobility,ForthMobility,False,2023-01-02 18:00:57+00:00,False,"Happy New Year! 🎉  We asked #ChatGPT to write us a poem. How will electric vehicles help stop climate change in 2023? 

How did artificial intelligence do? 

#climatechange #electricvehicles #artificialintelligence https://t.co/DYKj1errBJ",1609973032931450884,0,1,4,269,0,https://pbs.twimg.com/media/FlfF8R1XkAEIIPS.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",PedersenJamiex2,https://x.com/PedersenJamiex2,PedersenJamiex2,False,2023-01-02 17:17:47+00:00,False,Excellent thread on how useless electric vehicles are.,1609962168795140097,0,4,7,405,2,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Hon.Taffy fool 🏴󠁧󠁢󠁷󠁬󠁳󠁿,https://x.com/lassie_welsh,lassie_welsh,False,2023-01-02 19:57:28+00:00,False,New cars charging into Australia’s electric vehicle market in 2023 | Electric vehicles | The Guardian https://t.co/yjDpKg1MD8,1610002353951997952,4,8,17,787,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Washington Examiner,https://x.com/dcexaminer,dcexaminer,True,2023-01-02 17:20:06+00:00,False,Electric vehicles are complicating car safety testing https://t.co/ZBmX4FVgJ5,1609962752512081923,2,7,6,2941,2,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",The Western Journal,https://x.com/WestJournalism,WestJournalism,True,2023-01-02 17:02:33+00:00,False,"As the snow fell, look what was happening to all the electric vehicles. https://t.co/SZTdZGEbOV",1609958337810157568,0,7,9,570,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Maritime Noon,https://x.com/CBCMaritimeNoon,CBCMaritimeNoon,False,2023-01-02 23:00:30+00:00,False,"TUESDAY: We'll hear the latest news about electric vehicles and how to operate them. If you're thinking of buying one, what questions do you have? If you already have one, what do you want other people to know about EVs? 1-800-565-1940 https://t.co/RSsRaqbjUL",1610048415618011137,1,0,0,901,0,https://pbs.twimg.com/media/FlfNfrrXwAAKxR-.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-02 15:12:49+00:00,False,"Inflation Reduction Act will offer tax credits of $7,500 or $40,000 for electric delivery vehicle - https://t.co/qMDUQzUbgO https://t.co/7zomZrQ62f",1609930720075730952,0,1,8,187,0,https://pbs.twimg.com/media/FlefdM-aEAAW3rq.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Mathias Føns,https://x.com/FonsDK,FonsDK,True,2023-01-02 14:07:23+00:00,False,"Hertz Increased Its Fleet of Electric Rental Cars—Then, Its Profits Exploded

The rental company's strategic priorities include electrification—a key contributor is Hertz' discovery that EVs are between 50-60% cheaper to maintain than gasoline-powered cars
https://t.co/UqSkxc8GpZ",1609914252718133248,7,75,528,39072,9,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Adam Browning,https://x.com/adambrowning,adambrowning,False,2023-01-02 19:12:44+00:00,False,"Emissions down, profits up.
""Hertz discovered that electric vehicles are between 50-60% cheaper to maintain than gasoline-powered cars""
https://t.co/kYTbfmJIzT",1609991098730172418,31,345,1154,95968,24,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-02 23:42:22+00:00,False,Exclusive: Tesla’s head of China takes over sales in North America https://t.co/100uLKOtL8 https://t.co/hORYnCHn6i,1610058953404338178,0,0,1,301,0,https://pbs.twimg.com/media/FlgUFVFaYAAF80B.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-02 18:42:21+00:00,False,"Tesla announces a new ‘Investor Day’, will discuss new vehicle platform https://t.co/lkfmAigprR https://t.co/xi0KKpRBHh",1609983451922599937,0,0,1,360,0,https://pbs.twimg.com/media/FlfPal0aEAAUTSo.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Prashanth Rangaswamy,https://x.com/itisprashanth,itisprashanth,True,2023-01-02 17:46:56+00:00,False,"Not 100% true. But he almost nailed it about Electric Vehicles. 
https://t.co/UGmbj6B6ul",1609969504389595136,3,25,628,77356,19,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",American Logistics Association,https://x.com/ALA_National_HQ,ALA_National_HQ,False,2023-01-02 17:23:41+00:00,False,"Electric vehicles are complicating car safety testing 

Vice President Raul Arbelaez of the Insurance Institute for Highway Safety's Vehicle Research Center said that electric vehicles’ batteries are “pushing vehicle mass higher.”https://t.co/54TGEkEebc",1609963652664430592,0,0,0,20,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Joe Salem,https://x.com/Joe86753091,Joe86753091,True,2023-01-02 13:18:55+00:00,False,"Countries that are freezing for 6 months out of the year switching to all electric vehicles is like a suicide pact.   

I got lost driving to a rig outside Edmonton.  Canada is big and cold.",1609902056776630275,0,0,2,83,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Latest News from Business Wire,https://x.com/NewsFromBW,NewsFromBW,False,2023-01-02 13:10:04+00:00,False,dSPACE at CES 2023: Innovative Simulation and Validation Solutions for Self-Driving and Electric Vehicles https://t.co/DxVgG5jBA6 https://t.co/gHRMhHmqBi,1609899828661850113,0,1,1,157,0,https://pbs.twimg.com/media/FleDXBcacAMtM90.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Craig Lawrence,https://x.com/clawrence,clawrence,True,2023-01-02 16:20:59+00:00,False,"'Hertz discovered that EVs are between 50-60% cheaper to maintain than gasoline-powered cars.' h/t @reillybrennan 

https://t.co/U1CI3WCPWJ",1609947874942410752,23,253,950,120570,58,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Texas Standard (@texasstandard.bsky.social),https://x.com/TexasStandard,TexasStandard,False,2023-01-02 18:57:58+00:00,False,"Electric vehicles just got several thousand dollars cheaper for the average consumer thanks to a federal tax credit that kicked in on New Year’s Day. 

Here's what you need to know: https://t.co/4XxWLKatdU",1609987382178205703,0,3,1,871,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Rep. Frank Pallone,https://x.com/FrankPallone,FrankPallone,False,2023-01-02 21:55:15+00:00,False,"Thanks to investments from the Bipartisan Infrastructure Law and the Inflation Reduction Act, the domestic manufacturing of electric vehicles is booming.

This will not only help us reach our climate goals but will also create thousands of new jobs in the United States.",1610031994619953160,1,5,12,2408,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Candice Malcolm,https://x.com/CandiceMalcolm,CandiceMalcolm,True,2023-01-02 17:03:30+00:00,False,FUREY: Is Canada ready for electric vehicles? https://t.co/KcxIPxHVJX via @truenorthcentre,1609958574238699524,29,9,20,7749,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",cutie with a bootie,https://x.com/AccordnToJordan,AccordnToJordan,False,2023-01-02 20:02:47+00:00,False,We live in a truly insane time that the current plan is to just turn all pickup trucks &amp; SUVs into electric vehicles rather than eliminate them,1610003694166372352,0,1,3,111,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",AFP News Agency,https://x.com/AFP,AFP,True,2023-01-02 23:32:30+00:00,False,"Tesla said Monday it had delivered 1.31 million electric vehicles in 2022 -- a record for the US automaker and a 40 percent jump from a year before, but still short of its own and Wall Street's expectations.

https://t.co/DGE9uB3EaK https://t.co/n3EoMns11X",1610056468987797504,4,12,53,40572,0,https://pbs.twimg.com/media/FlgLjs6XwAE2qei.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Watcher.Guru,https://x.com/WatcherGuru,WatcherGuru,True,2023-01-02 18:17:56+00:00,False,JUST IN: Tesla $TSLA has now delivered 3.65 million electric vehicles to date.,1609977307388874752,257,348,2553,533228,7,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-02 15:59:02+00:00,False,Rheinmetall announced substantial order in electromobility domain worth over a quarter billion euros - https://t.co/xY9zfDT2Qn https://t.co/kcKgLtCLod,1609942349974745088,0,0,0,107,0,https://pbs.twimg.com/media/FleqCPTaUAEm-tl.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Switch Vehicles,https://x.com/Switch_Vehicles,Switch_Vehicles,False,2023-01-02 19:00:57+00:00,False,Check out Peter Oliver and Sam Chaysavang discussing the industry turn into Electric Vehicles and the state of the 2023 market! #SwitchVehicles #EVTechnology #STEM #ElectricVehicles https://t.co/WdJaHebagg,1609988130848882688,0,0,1,30,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-02 20:42:21+00:00,False,Tesla Semi battery pack design leaks https://t.co/e1l5Q47QR6 https://t.co/LYZfuFk6hy,1610013650336768002,0,0,1,474,0,https://pbs.twimg.com/media/Flfq4XsaAAEqbjo.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-03 since:2023-01-02&src=typed_query",Texas Standard (@texasstandard.bsky.social),https://x.com/TexasStandard,TexasStandard,False,2023-01-02 15:45:04+00:00,False,"Electric vehicles just got several thousand dollars cheaper, due to a federal tax credit that kicked in on New Year's Day – and that's just part of the Biden admin's electric plans. 

@AustinEV  president @aaronchoate shares what it could mean for Texans: https://t.co/EvS46Rr6U9",1609938835789463552,2,4,3,279,0,,True,TexasStandard,https://x.com/TexasStandard,AustinEV,TexasStandard,en
