,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Manual_Testing_Labels
136,2023-01-02 19:10:47+00:00,2023-01-02,Itching to buy an EV? Chinese manufacturing may make affordable electric vehicles an reality https://t.co/QGBSfbwNKd,nan,nan
137,2023-01-02 21:09:00+00:00,2023-01-02,Green growth and electric vehicles: the role of recycling https://t.co/XDV5v5HJP7,nan,nan
138,2023-01-02 20:30:05+00:00,2023-01-02,Andy Vermaut shares:New tax credits sparking interest in electric vehicles https://t.co/hQVN8g46fp Thank You. #AndyVermautFromBelgiumLovesABCnews #ThankYouForTheNews https://t.co/wZ7oz4ytb1,nan,nan
139,2023-01-02 11:15:21+00:00,2023-01-02,"Climate concerns and push from government regulators are making automakers rush and promise more, and more varied, electric vehicles in 2023 and the next few years. 
Read more: https://t.co/SBjxI19RLq
#electric #SUV #2023 #electriccar https://t.co/UddRBPoKu1",nan,nan
140,2023-01-02 17:27:18+00:00,2023-01-02,XPeng EV Sales Returned To A Five-Digit Result In December 2022 https://t.co/W7S8XSjPyA https://t.co/SQ0sqxIAOS,nan,nan
141,2023-01-02 16:47:02+00:00,2023-01-02,How did electric vehicles handle America's Arctic blast? https://t.co/8O0jSYDl4w,nan,nan
142,2023-01-02 18:27:58+00:00,2023-01-02,This is your reminder that electric vehicles don’t need gears and having instant access to torque more than makes up for losing the stick,nan,nan
143,2023-01-02 14:03:02+00:00,2023-01-02,Now this is how electric vehicles should work!,nan,nan
144,2023-01-02 13:50:11+00:00,2023-01-02,"I missed this last week, but it’s a good read (if there’s a paywall, my apologies).

Bottom line up front: electric vehicles aren’t ready for prime time, despite what the EV cultists say.

Opinion | Not So Fast on Electric Cars - The Wall Street Journal https://t.co/NVmpPVaIs4",nan,nan
145,2023-01-02 16:27:21+00:00,2023-01-02,Tesla May Be Readying Cheaper Model Y With 4680 Battery Cells For US https://t.co/2Cz87hGmLZ https://t.co/vcp6fKfNlS,nan,nan
146,2023-01-02 15:42:22+00:00,2023-01-02,This country plans to give free electric motorcycles to all current motorcycle riders https://t.co/wbptVOC87d https://t.co/AKO18pzLBa,nan,nan
147,2023-01-02 16:27:26+00:00,2023-01-02,IRS releases more details about new tax credits: some foreign-assembled EVs may be eligible https://t.co/IsPfk6vziY https://t.co/JwppZuUFtc,nan,nan
148,2023-01-02 17:02:04+00:00,2023-01-02,"Pay attention to electric vehicles as the temperature starts dropping.
 
 #climatechange #electricvehicles #money #weather https://t.co/j9K5iOCWmd",nan,nan
149,2023-01-02 17:06:41+00:00,2023-01-02,"NEW: Electric vehicles accounted for almost four out of every five new car registrations in Norway last year, setting a new record, @elonmusk's Tesla topped the list with a 12.2 percent market share

https://t.co/y1PsmdpADn",nan,nan
150,2023-01-02 20:32:35+00:00,2023-01-02,#Pluto entering #Aquarius later this year means societal transformation 🤯 and Aquarius is tied to electricity/innovation/convenience.  Are electric vehicles really that convenient?  🤔  Apparently our government wants ONLY electric vehicles to be sold by 2035 🤨,nan,nan
151,2023-01-02 19:19:03+00:00,2023-01-02,"The world of electric vehicles, however, hasn't really gotten that far yet. https://t.co/SIWwNGTTp9 https://t.co/xXkI6zLYEZ",nan,nan
152,2023-01-02 16:24:30+00:00,2023-01-02,"Why do fleet owners find transitioning to electric vehicles challenging? Check out!

https://t.co/UZAjEZU1V6",nan,nan
153,2023-01-02 22:05:04+00:00,2023-01-02,"New Year, New You? How about new #EV?

ReFLEX Orkney has a few new demo electric vehicles, including the Skoda Enyaq and Peugeot e-Expert full-sized van.

Call 01856 480008 to book your test drive at the ReFLEX Experience Centre in Hatston. 

https://t.co/FRRPZw3VEy",nan,nan
154,2023-01-02 15:20:00+00:00,2023-01-02,"People want heat pumps and electric cars, but simply can't afford them without government help, a new report has found
https://t.co/ssRtvm20iv",nan,nan
155,2023-01-02 22:23:28+00:00,2023-01-02,"This is one reason we have a Model Y and a Nissan Leaf as our family vehicles.

""electric vehicles are between 50-60% cheaper to maintain than gasoline-powered cars""

&gt;&gt; Hertz increased its fleet of electric rental cars — then, its profits exploded https://t.co/jkMZlWzHzk",nan,nan
156,2023-01-02 15:45:49+00:00,2023-01-02,"Does your livery service provide Electric vehicles?  Permitted by COA?
#chauffeur #chauffeurservice #chauffeurdriven #chauffeurprivé #chauffeured #chauffeurs #privatechauffeur #chauffeurservices #chauffeurlife https://t.co/yk5pdFYXsT",nan,nan
157,2023-01-02 19:42:30+00:00,2023-01-02,JUST IN: Tesla $TSLA has now delivered 3.65 million electric vehicles to date. #babydogecoin #babydoge #luna,nan,nan
158,2023-01-03 23:45:30+00:00,2023-01-03,"#WATCH The number of new electric vehicles registered last year was up over 80% from the previous year.

#VMNews https://t.co/8jVi2jF80b",nan,nan
159,2023-01-03 19:00:40+00:00,2023-01-03,"Smells like green spirit ⚡ CNBC's @PippaStevens13 reports that demand for electric vehicles has propelled lithium prices to record levels, up 150% in 2022 alone. https://t.co/dKzQT5oBSh",nan,nan
160,2023-01-03 23:00:24+00:00,2023-01-03,"What is the true cost of #GreenEnergy on #NativeLands? People of Red Mountain (@PeeheeMuhuh), a grassroots #Native organization, is fighting hard to save its sacred land from a proposed #LithiumMine intended to produce batteries for electric vehicles: https://t.co/Dg3cwkfkTY https://t.co/RXXVbSmVel",nan,nan
161,2023-01-03 23:13:20+00:00,2023-01-03,"Colder weather affects the range of electric vehicles quite a bit.
https://t.co/jhP99XMctg https://t.co/Cq5FypT5S3",nan,nan
162,2023-01-03 16:00:44+00:00,2023-01-03,"Is your new year's resolution to make more eco-friendly choices? Us too! Here are some of the GIANT steps we are taking in 2023 👇 

💡 Using LED motion-activated lighting.
♻️ Recycling between 80,000-100,000lbs of materials.
💲 Investing in solar panels and electric vehicles. https://t.co/w7RSTlGq86",nan,nan
163,2023-01-03 21:02:37+00:00,2023-01-03,"Electric Vehicles will undoubtedly become a big part of the global economy

But what are the energy demand impacts on the grid?

What if renewables aren't able to fill the demand gap?

Where do the opportunities lie??

👇👇 https://t.co/NQQQuzJD5G",nan,nan
164,2023-01-03 21:14:47+00:00,2023-01-03,Hyundai is taking bold moves to dethrone Toyota with its electric vehicles. Here is what Hyundai is doing right. https://t.co/r4ZNmrel3q https://t.co/VhgDAyTE4H,nan,nan
165,2023-01-03 20:17:06+00:00,2023-01-03,"New year, new EV? Expanded tax credits for electric vehicles and plug-in hybrids are slated to go into effect at the start of 2023, and they could save you thousands of dollars. Read on to learn more: https://t.co/s4UIHKWDMF https://t.co/3ixtIPTWef",nan,nan
166,2023-01-03 21:15:02+00:00,2023-01-03,"America's bomb cyclone, blasting arctic air across the nation, was a first stress test for its 1.7 million electric vehicles. How did they cope? @SteRoPo collects some facts: https://t.co/vVo4iJ9VEh HT @DocGrawitch https://t.co/afWb6xUCQu",nan,nan
167,2023-01-03 22:30:00+00:00,2023-01-03,"Thanks to the Inflation Reduction Act, folks who purchase electric vehicles can receive a tax credit of up to $7,500 per vehicle, allowing millions of consumers to ditch the pump and easily switch to an EV.

Take a look: https://t.co/rF5wXSF5DF",nan,nan
168,2023-01-03 20:07:25+00:00,2023-01-03,"📣NADA is only a few weeks away 📣 Team PCG will be speaking AND exhibiting at this year's event! Schedule time to swing by booth #6567 to discuss electric vehicles, TikTok advertising and ASC GA4 standards with the automotive marketing experts: https://t.co/ZlVrEPy7bw https://t.co/RPApUcvWMD",nan,nan
169,2023-01-03 17:35:31+00:00,2023-01-03,"$LAZR Fast forward to 41:00 on this video. ""Foxconn will build electric vehicles based on the Nvidia Hyperion platform."" 
https://t.co/G5i7Ke77dw",nan,nan
170,2023-01-03 21:30:00+00:00,2023-01-03,"I'm proud to have taken bold action to build clean energy at home, make it easier to afford electric vehicles, and reduce pollution that endangers the health of our communities.

Our historic progress to confront the threat of climate change continues.",nan,nan
171,2023-01-03 19:52:17+00:00,2023-01-03,"BREAKING 🚀🚀

Tesla signed an agreement with Piedmont Lithium, an Australian-based lithium mining and processing company
Under the agreement, Tesla would have secure access to lithium hydroxide, a key component necessary to build the battery cells used in its electric vehicles.",nan,nan
172,2023-01-03 19:42:18+00:00,2023-01-03,NVIDIA is bringing cloud gaming to EVs from these three automakers https://t.co/pRDPHkaBYi https://t.co/jfxfFHA5RT,nan,nan
173,2023-01-03 21:27:14+00:00,2023-01-03,Watch Rivian Range Drop Significantly While Winter Towing A Hummer https://t.co/5Qp9BZmufI https://t.co/FSJ2nE6uNT,nan,nan
174,2023-01-03 23:42:20+00:00,2023-01-03,The world’s most powerful wind turbine has produced its first power https://t.co/imurQEvU1l https://t.co/eZc5MGo5A2,nan,nan
175,2023-01-03 22:01:37+00:00,2023-01-03,"Are Electric Vehicles a Luxury?

#ElectricVehicle #ElectricCar #EV #Statista #KelleyBlueBook https://t.co/Z36gWXpSAo",nan,nan
176,2023-01-03 20:00:00+00:00,2023-01-03,.@MercedesBenz teams up with Merkley+Partners to race electric vehicles in unforgettable mixed reality activation experience. https://t.co/jWPULQSc05 https://t.co/FVTkU2aY2E,nan,nan
177,2023-01-04 19:28:30+00:00,2023-01-04,"Solar and @TeslaPowerwall2  installed #RSEV HQ 🥳

Thanks @naked_solar 👏

In the end 62x 420w commercial panels and 2x Tesla Batteries up and running! 

A few videos to follow but here’s the install and setup explained.

🎬 https://t.co/CrFH4WlSJ2 https://t.co/HqKtzgKxEo",nan,nan
178,2023-01-04 22:29:55+00:00,2023-01-04,"The World Economic Forum says everyone has to use electric vehicles, but there aren't enough raw materials to make electrical vehicles for everyone - so you will have to rent someone else's vehicle if you want to leave home.

https://t.co/4sTkuy3rX8 https://t.co/dHqLL3JWYq",nan,nan
179,2023-01-04 21:01:22+00:00,2023-01-04,"Reminder: We have an exciting EV webinar coming up on January 11th at 2 PM ET/11 AM PT! Tune in to learn more about battery technology, charging infrastructure, and why electric vehicles are better for us and our Sacred Earth🌎 Register here: https://t.co/FYChnLZxgE https://t.co/jlh49umCO6",nan,nan
180,2023-01-04 19:09:49+00:00,2023-01-04,"Any vehicle with ""NYC"" on it can serve our city and our environment. We're replacing 925 vehicles in the city fleet with electric vehicles and adding 315 EV chargers thanks to $10.1 million from @USDOT. They'll cut our emissions, improve air quality and save New Yorkers money. https://t.co/FIVaxLLWvS",nan,nan
181,2023-01-04 23:33:30+00:00,2023-01-04,Loud noise #Pollution can lead to dementia.  That's why #SmartCities are quiet cities.  Yet another reason we shouldn't take our foot off the gas making the jump to electric vehicles!  (World Economic Forum) #EV #Environment #PublicHealth  https://t.co/YLtHb0nXZZ,nan,nan
182,2023-01-04 20:09:51+00:00,2023-01-04,"New York City is setting the example for a greener future.

Thanks to $10.1 million in grants from @USDOT, we'll be replacing nearly 925 gas-powered fleet vehicles with electric vehicles. These funds will also help us install 315 new EV chargers.

Details: https://t.co/MTrM01ovqJ https://t.co/Yx0nBhW2ef",nan,nan
183,2023-01-04 20:30:00+00:00,2023-01-04,"NEW: We're moving closer to electrifying our entire vehicle fleet thanks to $10.1 million in @USDOT grants.

This will: 

⚡️ - Replace nearly 925 fossil gas-powered fleet vehicles
⚡️ - Install 315 new EV chargers
⚡️ - Reduce emissions and clean our air

https://t.co/3m26Z64KJ9 https://t.co/LKGMGEA4De",nan,nan
184,2023-01-04 17:24:38+00:00,2023-01-04,HAPPENING NOW: Commissioner Pinnock is with @nycmayor to announce that we've received $10.1 million in grant funding from @USDOT to transition another 925 fossil fuel-powered vehicles to electric models and to expand charging infrastructure. https://t.co/8jmUk5vOl9 https://t.co/wvirnac9tZ,nan,nan
185,2023-01-04 23:00:00+00:00,2023-01-04,"Our Bipartisan Infrastructure Law is going beyond roads and bridges. It’s helping companies that make batteries for electric vehicles, build new manufacturing sites, and create more jobs.

And we’re doing all this with American workers and products made in America.",nan,nan
186,2023-01-04 19:08:11+00:00,2023-01-04,"NYC receives $10.1 million from CMAQ for EVs and chargers. ""We are building out our charging infrastructure to support the increase in electric vehicles."" said Dawn Pinnock, NYC DCAS Commissioner. We're happy to support NYC in their transition to an all-electric future! @NYCDCAS https://t.co/N35GmX42Pg",nan,nan
187,2023-01-04 22:00:26+00:00,2023-01-04,"onsemi EliteSiC Selected for South Korean Automaker’s High Performance Electric Vehicles
#growthenterprise | #inbusinessphxcom
https://t.co/2MsfnUOFia https://t.co/H18kdDMnpx",nan,nan
188,2023-01-04 19:17:48+00:00,2023-01-04,"Surprise (not), most Americans in survey think EVs are way too expensive https://t.co/lViI8spuBg https://t.co/zOOAQ1Zn89",nan,nan
189,2023-01-04 19:15:32+00:00,2023-01-04,"I CAN'T FOR MY 68 YEARS OF LIVING IN 🍁 CANADA REMEMBER A GOVERNMENT SO CRIMINAL, DISHONEST, MISLEADING, HATEFUL TO IT'S OWN CITIZENS ! TRUDEAU HAS US EMBROILED IN UNWANTED TURMOILS OF THE CARBON TAX, ( NO REFERENDUM ), ELECTRIC VEHICLES, ( NO REFERENDUM ) THE NWO AND WEF ! WTF ?",nan,nan
190,2023-01-04 20:30:08+00:00,2023-01-04,Over 900 new electric vehicles will be added to NYC's fleet thanks to federal grant https://t.co/S05NQs3hMe https://t.co/efNU0qmbhE,nan,nan
191,2023-01-04 22:55:53+00:00,2023-01-04,Enough about electric vehicles versus gas vehicles. The real fight is public transit versus personal vehicles and baby- I'm trainpilled,nan,nan
192,2023-01-04 15:16:43+00:00,2023-01-04,"❗️Deal of the Week❗️Start 2023 off with the perfect blend of performance, efficiency, simplicity &amp; technology behind the wheel of this 2019 #Tesla #Model3 SR+!

Full details: https://t.co/WfhNaAjiZY 

The All EV Store. Electric vehicles, advice and expertise. Call us firs… https://t.co/ESahwA7127",nan,nan
193,2023-01-04 18:43:37+00:00,2023-01-04,"North Carolina is leading the way in the transition to a clean transportation future. Wolfspeed's investment in our state will boost electric vehicle manufacturing globally.
https://t.co/8pnoE3MDq8",nan,nan
194,2023-01-04 19:39:09+00:00,2023-01-04,We joined @NYCMayor @NYCDCAS &amp; @NYCSanitation to announce $10.1 million in @USDOT grants to replace nearly 925 fossil fuel-powered fleet vehicles with electric vehicles (EV) &amp; install 315 new EV chargers in NYC. This helps advance the City’s goal of electrifying its entire fleet. https://t.co/PDc6I4ImKR,nan,nan
195,2023-01-04 20:42:24+00:00,2023-01-04,Goodyear shows tire made of 90% sustainable materials https://t.co/GkMrvjWrsX https://t.co/Iee6lXZtKw,nan,nan
196,2023-01-04 17:53:08+00:00,2023-01-04,"Are Electric Vehicles Really Better for the Environment?

Learn more in our blog → https://t.co/Jk0904ofHb

#Motorwise #Blog #ScrapCar #ScrapYourCar https://t.co/ErxpA0UcVw",nan,nan
197,2023-01-04 16:01:40+00:00,2023-01-04,"Electric vehicles are on the rise in Montgomery County. According to PennDOT, the amount of EV’s registered in the county jumped.

https://t.co/wrjFlsLucF https://t.co/NvMDQkgQEi",nan,nan
198,2023-01-04 18:57:22+00:00,2023-01-04,"BOXING WEEK BONANZA

To kick-off the new year, save up to $1000 on select electric vehicles. Only available for a limited time! 

SHOP NOW - https://t.co/6JUQjG1qqp

#boxingday #sale #ebike #ev https://t.co/cnIipzRlj3",nan,nan
199,2023-01-04 19:52:19+00:00,2023-01-04,"How's this possible?

I thought they (the polar bears) were all dying because we're not driving Joe Biden's Electric Vehicles. 😳

Rising Polar Bear Numbers in Canadian North Prompting Management Measures, Says Federal Department https://t.co/FA4Ff4FAcz",nan,nan
