,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Is_Training,Manual_Testing_Labels,Is_Testing
116,2020-01-02 17:20:28+00:00,2020-01-02,Electric vehicles: a bright idea! Learn about the top models &amp; give us a call to find out the auto insurance impact. https://t.co/gWu2osb74j,nan,0,nan,0
117,2020-01-02 12:41:18+00:00,2020-01-02,10 Electric Vehicles to Watch https://t.co/gRwlxSV0I7,nan,0,nan,0
118,2020-01-02 23:15:01+00:00,2020-01-02,"When we talk about the importance of electric vehicles we’re talking about regular cars—not super high-priced cars—so regular people can make those choices today that will help protect our environment tomorrow. - @EdPotosnak #EV
https://t.co/XS3NxWjiwV",nan,0,nan,0
119,2020-01-02 22:07:00+00:00,2020-01-02,"“The number of electric vehicles on the roads in Minnesota has topped 10,000, and in 2019 year nearly 90 new public charging stations were installed statewide.” https://t.co/65NrMreLxj",nan,0,nan,0
120,2020-01-02 15:36:44+00:00,2020-01-02,Hopefully 🤞One for the Festival! @SKODAUK_Media @SKODAUK,nan,0,nan,0
121,2020-01-02 16:20:45+00:00,2020-01-02,10 Electric Vehicles to Watch https://t.co/tcRSv5Xd0M,nan,0,nan,0
122,2020-01-02 21:55:17+00:00,2020-01-02,"Purchases of electric vehicles increased 81% from 2017 to 2018, according to the Edison Electric Institute.

Ohio has 1,115 charging stations, including pretty decent coverage in rural areas. Check it out:

https://t.co/bf4mOq6ta5",nan,0,nan,0
123,2020-01-02 20:28:07+00:00,2020-01-02,"Public charging infrastructure for plug-in #electric vehicles: What is it worth? 

Researchers from @UTKnoxville @Illinois_Alma and @NREL published their findings via @sciencedirect: https://t.co/k1VnHUs7ci 

#PEVs #EVs #NRELtransport",nan,0,nan,0
124,2020-01-02 04:58:36+00:00,2020-01-02,"Sir @anandmahindra,

It is great to hear about @MahindraElctrc launching two wheelers. With Mahindra's expertise &amp; lead in electric vehicles, e-2 wheelers were long due and will sure shot be winners.

Hope that this initiative is fast tracked.

https://t.co/c6cVg7p07R",nan,0,nan,0
125,2020-01-02 09:30:11+00:00,2020-01-02,"Electricity, Electric Vehicles, and Public Policy: 8 Key Takeaways by @OxfordEnergy #commodities https://t.co/2KYS5AuJYO",nan,0,nan,0
126,2020-01-02 13:13:59+00:00,2020-01-02,I hope to see this at the Festival @SKODAUK_Media @SKODAUK great #ElectricCar especially for the commute with #Zero #Emissions 💚⚡️,nan,0,nan,0
127,2020-01-02 09:00:00+00:00,2020-01-02,10 Electric Vehicles to Watch https://t.co/5ppXp5Put9,nan,0,nan,0
128,2020-01-02 10:04:47+00:00,2020-01-02,"Electric car sales in China are predicted to resurge next year. For the first nine months of 2020, sales of 912,000 electric vehicles, a 13 per cent increase from the year-earlier period is predicted by BloombergNEF Research.
https://t.co/HhvZjF0LOQ",nan,0,nan,0
129,2020-01-02 03:19:15+00:00,2020-01-02,This Rickshaw Driver Has a Unique Solution to Deal With Delhi’s Coldest Winter in Over a Century https://t.co/9Ew8qycta6 via @viceindia,nan,0,nan,0
130,2020-01-02 12:36:55+00:00,2020-01-02,"Tesla’s price target was raised by more than $100 at Canaccord Genuity, which predicts the electric vehicles trend “will only accelerate in 2020” https://t.co/fb2MpqhhaV",nan,0,nan,0
131,2020-01-02 11:27:44+00:00,2020-01-02,Something fundamental is going on in Germany’s powerful auto industry. The growing popularity of electric vehicles could force a shift in the balance of power in the global car business. https://t.co/11jTwtgLhN,nan,0,nan,0
132,2020-01-02 15:33:11+00:00,2020-01-02,Congratulations @CarlyLou85 it was all down to you believing in the #ElectricVehiclesFestival 1st Year that enabled us to display the fantastic @MGmotor MG-ZS at our 1st Festival leading to many happy Deliveries &amp; Owners. 💚⚡️😁🙏🇬🇧,nan,0,nan,0
133,2020-01-02 22:12:38+00:00,2020-01-02,"How quickly will Canadians adopt electric vehicles? @KDKaufield speaks to the biggest technological, economic and environmental factors that will affect EV adoption rates and how they impact the #energy sector. https://t.co/luj5yObhT8 https://t.co/GaWTml66RN",nan,0,nan,0
134,2020-01-02 12:04:44+00:00,2020-01-02,Electric Vehicles Available in Saskatchewan – January 2020 https://t.co/KwTaJ0wbZr,nan,0,nan,0
135,2020-01-02 13:04:03+00:00,2020-01-02,"The evolution toward electrics has given carmakers freedom to play with design. Here’s a look at some of the electric vehicles that are just reaching the market, will soon be available or are expected to arrive in 2021: https://t.co/oRs0QcKL5O",nan,0,nan,0
136,2020-01-02 18:01:33+00:00,2020-01-02,Something that's going to be increasingly topical in 2020 and beyond is electric vehicles - here's a #nearfuturist episode on how we are going to power them: https://t.co/5FwcOeZEGh,nan,0,nan,0
137,2020-01-02 11:00:58+00:00,2020-01-02,One thing that's going to be increasingly topical in 2020 is electric vehicles - here's a #nearfuturist episode on how we are going to power them: https://t.co/5FwcOeZEGh,nan,0,nan,0
138,2020-01-02 19:40:25+00:00,2020-01-02,report on growth of lithium ion #batteries suggests countries such as #India may adopt electric vehicles more rapidly than US and other countries but fails to mention we have no technology to recycle this large waste stream https://t.co/LFCri7pRAv,nan,0,nan,0
139,2020-01-02 17:01:31+00:00,2020-01-02,"Very positive that New Year starting with our community partnership is taking a lead on transport and electric vehicles. Keen to learn from experience @SiopOgwen and work with @CarmsEnergy, @TrydaNiCymru &amp; @CommEnergyWales @NPTCVS @Jeremy_Miles #SocEnt",nan,0,nan,0
140,2020-01-02 08:10:24+00:00,2020-01-02,While countries strive to introduce electric vehicles and promote charging points in as many places as possible to reduce consumption of fossil fuelss - malta buldoses ahead and builds more fuel stations. Promote diesel and fuel consumption is not the future!!!!!,nan,0,nan,0
141,2020-01-02 14:05:34+00:00,2020-01-02,"The “equality paradox” in carbon reduction and electric vehicles - financial incentives only benefit the prosperous.
Just how are @scotgov @TerryAHearn @agendascotland et al going to resolve this?
https://t.co/U9nYkciJMw",nan,0,nan,0
142,2020-01-02 05:44:55+00:00,2020-01-02,"Leading electric two-wheeler maker Hero Electric has put on hold investment of up to Rs 700 crore by a year with the sector taking a nosedive as FAME II, scheme aimed to promote electric vehicles, has failed to deliver.

https://t.co/ooP1seETJM",nan,0,nan,0
143,2020-01-02 12:12:27+00:00,2020-01-02,"10 Electric Vehicles to Watch https://t.co/cBL45zSnBm
Unfortunately most of these are luxury vehicles(!) however keep your eyes VW as they push lower cost models. Interesting they make no mention of the the Tesla Y!",nan,0,nan,0
144,2020-01-02 22:00:00+00:00,2020-01-02,The real cost of electric vehicles. https://t.co/4yvrKI17oa,nan,0,nan,0
145,2020-01-02 22:16:00+00:00,2020-01-02,Wondering which celebrities use their platforms to popularize electric vehicles? @LeoDiCaprio @BillNye @JayLeno @KatyPerry @StephenCurry30 @Alyssa_Milano - thank you all! https://t.co/TeJO96hOMg,nan,0,nan,0
146,2020-01-02 13:01:22+00:00,2020-01-02,Are you a UK innovator working on improving air quality? Alongside @CPCatapult &amp; @EnergySysCatapult we're delivering the Innovation for Clean Air programme to help tackle airquality in India and integration of electric vehicles. Applications close 5 Jan: https://t.co/CdrKFhWMy7 https://t.co/O8oDD1gcE8,nan,0,nan,0
147,2020-01-02 18:43:55+00:00,2020-01-02,Want to know why electric vehicles wont work for most of us? Guildford Buses buy nine electric buses but the local electricity firm cannot supply enough electric for business to charge 9 buses at end of day!!,nan,0,nan,0
148,2020-01-02 12:46:49+00:00,2020-01-02,"Motorists eyeing switch to electric vehicles face year-long tailback amid huge demand

https://t.co/ALHDgPhBim",nan,0,nan,0
149,2020-01-02 10:18:10+00:00,2020-01-02,.@Tesla will deliver a second batch of China-made Model 3 electric vehicles to customers on Jan. 7.‘,nan,0,nan,0
150,2020-01-02 17:29:29+00:00,2020-01-02,10 Electric Vehicles to Watch https://t.co/V3SI3ILREp,nan,0,nan,0
151,2020-01-02 02:37:34+00:00,2020-01-02,10 Electric Vehicles to Watch https://t.co/vXsrG2ytRt,nan,0,nan,0
152,2020-01-02 15:01:29+00:00,2020-01-02,"Electric vehicles reduce deadly fossil fuel emissions, but Chicago doesn't have enough EV charging access. We’re working with @chi4evs to fix that!

Urge @chicagosmayor and your alderperson to support this ordinance investing in EV infrastructure: https://t.co/AzA0bqxUoY",nan,0,nan,0
153,2020-01-02 14:09:38+00:00,2020-01-02,Youngstown area banks on becoming a hub for electric vehicles https://t.co/A3MIwMGbWF,nan,0,nan,0
154,2020-01-02 17:25:13+00:00,2020-01-02,India’s Push for 100% Electric Vehicles – Auto Industry Yet to Submit Study to NITI Aayog https://t.co/DnRk0UqwFn,nan,0,nan,0
155,2020-01-02 13:30:00+00:00,2020-01-02,"11 of the 44 electrified models will be BEVs (Battery Electric Vehicles)

https://t.co/LvOBWO5F0H",nan,0,nan,0
156,2020-01-02 12:39:37+00:00,2020-01-02,"Tesla’s price target was raised by more than $100 at Canaccord Genuity, which predicts the electric vehicles trend “will only accelerate in 2020” https://t.co/qhgQo4qV9b",nan,0,nan,0
157,2020-01-02 16:12:45+00:00,2020-01-02,"How can we transform our electrical infrastructure to support an entire electric vehicles?

Harry Leeks from @nationalgriduk explains how we can use IT to solve the problem 🚗
https://t.co/d7BcS7xyWh

#ClimateChange #ElectricVehicles",nan,0,nan,0
158,2020-01-02 02:30:03+00:00,2020-01-02,"Volkswagen is developing robots that can find and charge electric vehicles in need of a range boost! @car_advice 

https://t.co/6u6Mm56MAH",nan,0,nan,0
159,2020-01-02 14:03:50+00:00,2020-01-02,"Hoping that we can work in partnership with @AwelAmanTawe and @canolfanmaerdy  to use electric vehicles to provide an ongoing and improved community transport scheme in the Upper #AmmanValley 

https://t.co/DSlm7kL7JO",nan,0,nan,0
160,2020-01-02 03:15:00+00:00,2020-01-02,"Hero Electric has put on hold investment of up to Rs 700 crore for a year as FAME II, a scheme aimed at promoting electric vehicles in India, has failed to deliver. 
https://t.co/pELLgkUUj7",nan,0,nan,0
161,2020-01-02 13:34:39+00:00,2020-01-02,"A survey suggested that just 7 per cent those looking to buy a new car in 2020 would consider fully electric vehicles, while diesel cars will remain the most popular choice https://t.co/clEkABgqfN",nan,0,nan,0
162,2020-01-02 11:02:40+00:00,2020-01-02,"The Society of Manufacturers of Electric Vehicles has called for a revamp of FAME policy, reports @Parikshitl 
https://t.co/8zUIzM6iU6",nan,0,nan,0
163,2020-01-03 17:16:59+00:00,2020-01-03,"Facing up to the #automotive #innovation dilemma.
The rise of
🚘 [C] connected
🚘 [A] #autonomous
🚘 [S] shared
🚘 [E] #electric vehicles
will reshape the industry. The challenge in the meantime is survival...

#futureofmobility #mobility #ev #Mobility 
#SelfDriving 
#Automation https://t.co/nxoAdPOr3P",nan,0,nan,0
164,2020-01-03 14:00:11+00:00,2020-01-03,"Our Test and Technology Center Immendingen has a key role in the development of the #FutureofMobility. 

This is where Mercedes-Benz Cars is consolidating its worldwide vehicle testing, including the further development of alternative drives such as hybrids and electric vehicles. https://t.co/jbtYcKsQY8",nan,0,nan,0
165,2020-01-03 20:19:16+00:00,2020-01-03,"BATTERY ELECTRIC VEHICLES

UPDATE 4

I have now updated my previous table of BEVs with the latest information and updated pricing

I have also added a column to show the EPA MPGe number, and I have switched to using the EPA Wh per mile number https://t.co/gCSmuWefs6",nan,0,nan,0
166,2020-01-03 17:58:11+00:00,2020-01-03,Learn more about electric vehicles by following the Corn Belt Energy blog at https://t.co/jUxPPXt4pa https://t.co/Jd9Cm8Vl7F,nan,0,nan,0
167,2020-01-03 16:21:17+00:00,2020-01-03,"FCA's dragged its heels when it came to electric vehicles; however, the company's Jeep division is looking to make up for lost time with three electrified introductions at CES. https://t.co/OGXVqNGnJV #JeepCES #electrifiedJeeps #CES2020 https://t.co/TDDCPmsK7Q",nan,0,nan,0
168,2020-01-03 17:32:33+00:00,2020-01-03,"Indy News Tesla surpasses 2019 goal and delivers 367,500 electric vehicles - TechCrunch https://t.co/fz3XK2vT35 https://t.co/5Z66q1NEF5",nan,0,nan,0
169,2020-01-03 09:00:18+00:00,2020-01-03,10 Electric Vehicles to Watch https://t.co/v9zfHxT1Zv https://t.co/PgtB8PGVIu,nan,0,nan,0
170,2020-01-03 18:27:06+00:00,2020-01-03,Will Encourage OEMs to Launch New Electric Vehicles – Prakash Javadekar https://t.co/tQKOmLcAWX https://t.co/XVFHUzlYwe,nan,0,nan,0
171,2020-01-03 15:28:40+00:00,2020-01-03,"Tesla surpasses 2019 goal and delivers 367,500 electric vehicles https://t.co/GNnFd8wRIc by @kirstenkorosec https://t.co/LH18uoTuPp",nan,0,nan,0
172,2020-01-03 15:44:32+00:00,2020-01-03,"Tesla surpasses 2019 goal and delivers 367,500 electric vehicles https://t.co/MuZOmRejje https://t.co/kS9ffXAyYz",nan,0,nan,0
173,2020-01-03 19:38:49+00:00,2020-01-03,Zero to 60 in 2.2 seconds? Electric vehicles to watch https://t.co/aHmyol215f via @PSBJ,nan,0,nan,0
174,2020-01-03 12:15:05+00:00,2020-01-03,Any chance we will see the #detroit electric #SP01back in production? Such a great car and answer to the #roadster #detroitelectric #EV https://t.co/dt4x62cbcQ,nan,0,nan,0
175,2020-01-03 01:15:02+00:00,2020-01-03,Zero to 60 in 2.2 seconds? Electric vehicles to watch -https://t.co/wH0SbnfmCq #ElectricCars https://t.co/GfTDPxFIya,nan,0,nan,0
176,2020-01-03 15:55:42+00:00,2020-01-03,"#TreeHugger Make room for the e-bikes, the top selling electric vehicles for the next decade https://t.co/Y9PBIQjAKc https://t.co/Pw5bZ1t95t",nan,0,nan,0
177,2020-01-03 22:31:51+00:00,2020-01-03,"So with a move towards electric vehicles (which I think is great), what are the unintended consequences for emergency management? I can see more evacuation failure due to EVs in events like we are seeing in Australia with people running out of fuel and petrol stations overwhelmed",nan,0,nan,0
178,2020-01-03 19:48:18+00:00,2020-01-03,Sales of electric vehicles plummet in Ontario after rebate cancellation. (The Record) #EV #AutoIndustry https://t.co/rMaBhFthPz https://t.co/UIDkSFYOa8,nan,0,nan,0
179,2020-01-03 17:02:18+00:00,2020-01-03,"There are more electric vehicles on the market than ever before. As more models go on sale, car shoppers have many styles and features to choose from. So what is the best choice?
#Electric #Sustainability #Car
https://t.co/jJ9mHfZNxi https://t.co/I3SeIjaydH",nan,0,nan,0
180,2020-01-03 22:35:07+00:00,2020-01-03,"Take a look back on a decade of electric vehicles from cars to planes as we  look forward to what's coming in #2020 and beyond. 
https://t.co/hFL6qyHmcp https://t.co/rEpqqM0U18",nan,0,nan,0
181,2020-01-03 19:37:00+00:00,2020-01-03,"Major investors and companies are urging New Jersey lawmakers to advance policies that will accelerate the state’s transition to a clean, modern transportation system and increase the number of electric vehicles on the road. #NJLeg #njpolitics
https://t.co/puEMMX1Yl4",nan,0,nan,0
182,2020-01-03 15:31:04+00:00,2020-01-03,"Tesla surpasses 2019 goal and delivers 367,500 electric vehicles https://t.co/FDB4U8cFUc #news #feedly",nan,0,nan,0
183,2020-01-03 04:24:14+00:00,2020-01-03,Jeep Electric Vehicles Will Wear “4xe” Badge https://t.co/GMokM6SI4f #jeeplife #Jeep #electric #electricvehicle #electriccars #SUV #Jeep4Xe #ElectricJeep #JeepEV #4xe https://t.co/D2QDcU5klE,nan,0,nan,0
184,2020-01-03 21:43:31+00:00,2020-01-03,"Lots of people going electric vehicles these days.

Some out of environmental concern, some for economic reasons, some want to make a statement.

Me? All of the above.

https://t.co/OMBkudD9an",nan,0,nan,0
185,2020-01-03 13:30:20+00:00,2020-01-03,"Are UK #electricvehicle drivers at risk due to a lack of public charging infrastructure? We have created a glovebox guide to ensure you are charging your electric vehicles safely!
⬇️⬇️⬇️
Download our glovebox guide here: https://t.co/rbvTsfv3Ka https://t.co/LYj7uAZr2J",nan,0,nan,0
